Zip;City;State;Latitude;Longitude;Timezone;Daylight savings time flag;geopoint,
23416;Oak Hall;VA;37.9268;-75.55339;-5;1;37.9268,-75.55339
22946;Keene;VA;37.855103;-78.56162;-5;1;37.855103,-78.56162
23938;Dundas;VA;36.909504;-78.00646;-5;1;36.909504,-78.00646
24088;Ferrum;VA;36.901203;-80.0715;-5;1;36.901203,-80.0715
24146;Redwood;VA;37.006912;-79.913875;-5;1;37.006912,-79.913875
24407;Staunton;VA;38.179715;-79.141332;-5;1;38.179715,-79.141332
22066;Great Falls;VA;39.003809;-77.30165;-5;1;39.003809,-77.30165
23354;Franktown;VA;37.479588;-75.90262;-5;1;37.479588,-75.90262
22734;Remington;VA;38.52916;-77.80274;-5;1;38.52916,-77.80274
23062;Gloucester Point;VA;37.257466;-76.49661;-5;1;37.257466,-76.49661
23050;Dutton;VA;37.490365;-76.44118;-5;1;37.490365,-76.44118
22033;Fairfax;VA;38.874879;-77.38642;-5;1;38.874879,-77.38642
20134;Purcellville;VA;39.152187;-77.702576;-5;1;39.152187,-77.702576
23071;Hartfield;VA;37.533471;-76.4609;-5;1;37.533471,-76.4609
22159;Springfield;VA;38.831813;-77.288755;-5;1;38.831813,-77.288755
22428;Bowling Green;VA;38.014536;-77.355902;-5;1;38.014536,-77.355902
23040;Cumberland;VA;37.522085;-78.2553;-5;1;37.522085,-78.2553
23345;Davis Wharf;VA;37.738248;-75.701449;-5;1;37.738248,-75.701449
23822;Ammon;VA;37.072361;-77.647495;-5;1;37.072361,-77.647495
22842;Mount Jackson;VA;38.772409;-78.69461;-5;1;38.772409,-78.69461
23607;Newport News;VA;36.987151;-76.4195;-5;1;36.987151,-76.4195
24651;Tazewell;VA;37.113004;-81.50326;-5;1;37.113004,-81.50326
22183;Vienna;VA;38.831813;-77.288755;-5;1;38.831813,-77.288755
24185;Woolwine;VA;36.806528;-80.26895;-5;1;36.806528,-80.26895
24326;Elk Creek;VA;36.729236;-81.2001;-5;1;36.729236,-81.2001
24157;Salem;VA;37.288384;-80.067062;-5;1;37.288384,-80.067062
23032;Church View;VA;37.674655;-76.68104;-5;1;37.674655,-76.68104
24539;Crystal Hill;VA;36.861612;-78.91187;-5;1;36.861612,-78.91187
22184;Vienna;VA;38.831813;-77.288755;-5;1;38.831813,-77.288755
20120;Centreville;VA;38.851221;-77.44998;-5;1;38.851221,-77.44998
23112;Midlothian;VA;37.427988;-77.64868;-5;1;37.427988,-77.64868
24018;Roanoke;VA;37.229786;-80.02477;-5;1;37.229786,-80.02477
22003;Annandale;VA;38.830345;-77.21387;-5;1;38.830345,-77.21387
22645;Middletown;VA;39.023035;-78.2809;-5;1;39.023035,-78.2809
22719;Etlan;VA;38.527816;-78.25117;-5;1;38.527816,-78.25117
23224;Richmond;VA;37.505147;-77.46101;-5;1;37.505147,-77.46101
23065;Gum Spring;VA;37.801783;-77.92431;-5;1;37.801783,-77.92431
22920;Afton;VA;37.987812;-78.79701;-5;1;37.987812,-78.79701
23950;La Crosse;VA;36.678507;-78.08098;-5;1;36.678507,-78.08098
24576;Naruna;VA;37.245798;-79.133546;-5;1;37.245798,-79.133546
24646;Rowe;VA;37.14445;-81.99735;-5;1;37.14445,-81.99735
22834;Linville;VA;38.544652;-78.86564;-5;1;38.544652,-78.86564
22015;Burke;VA;38.788646;-77.27888;-5;1;38.788646,-77.27888
23881;Spring Grove;VA;37.181764;-77.0026;-5;1;37.181764,-77.0026
22002;Amissville;VA;38.691448;-78.137019;-5;1;38.691448,-78.137019
22309;Alexandria;VA;38.725214;-77.10734;-5;1;38.725214,-77.10734
24054;Axton;VA;36.677075;-79.70604;-5;1;36.677075,-79.70604
24523;Bedford;VA;37.339184;-79.52839;-5;1;37.339184,-79.52839
22031;Fairfax;VA;38.859675;-77.26167;-5;1;38.859675,-77.26167
23824;Blackstone;VA;37.070975;-77.98876;-5;1;37.070975,-77.98876
22222;Arlington;VA;38.861462;-77.053599;-5;1;38.861462,-77.053599
24156;Salem;VA;37.288384;-80.067062;-5;1;37.288384,-80.067062
24377;Tannersville;VA;37.000956;-81.54797;-5;1;37.000956,-81.54797
23055;Fork Union;VA;37.782109;-78.23472;-5;1;37.782109,-78.23472
24379;Volney;VA;36.682782;-81.257795;-5;1;36.682782,-81.257795
23173;University Of Richmond;VA;37.524246;-77.493157;-5;1;37.524246,-77.493157
20113;Manassas;VA;38.770864;-77.449443;-5;1;38.770864,-77.449443
22736;Richardsville;VA;38.388311;-77.68111;-5;1;38.388311,-77.68111
23011;Barhamsville;VA;37.478184;-76.81384;-5;1;37.478184,-76.81384
23014;Beaumont;VA;37.733844;-77.888082;-5;1;37.733844,-77.888082
23035;Cobbs Creek;VA;37.514774;-76.37543;-5;1;37.514774,-76.37543
22243;Arlington;VA;38.86045;-77.051569;-5;1;38.86045,-77.051569
24148;Ridgeway;VA;36.595224;-79.87353;-5;1;36.595224,-79.87353
20152;Chantilly;VA;38.90371;-77.5038;-5;1;38.90371,-77.5038
24094;Goldbond;VA;37.427111;-80.55227;-5;1;37.427111,-80.55227
22910;Charlottesville;VA;38.040101;-78.485066;-5;1;38.040101,-78.485066
22833;Lacey Spring;VA;38.528361;-78.855172;-5;1;38.528361,-78.855172
23453;Virginia Beach;VA;36.786753;-76.082079;-5;1;36.786753,-76.082079
23668;Hampton;VA;37.020596;-76.337715;-5;1;37.020596,-76.337715
24464;Montebello;VA;37.897702;-79.08939;-5;1;37.897702,-79.08939
23443;Townsend;VA;37.188217;-75.969003;-5;1;37.188217,-75.969003
24078;Collinsville;VA;36.720217;-79.91425;-5;1;36.720217,-79.91425
24401;Staunton;VA;38.146216;-79.07625;-5;1;38.146216,-79.07625
24522;Appomattox;VA;37.374688;-78.80585;-5;1;37.374688,-78.80585
23530;Norfolk;VA;36.931166;-76.23972;-5;1;36.931166,-76.23972
23523;Norfolk;VA;36.830936;-76.27354;-5;1;36.830936,-76.27354
23954;Meherrin;VA;37.097705;-78.37823;-5;1;37.097705,-78.37823
24011;Roanoke;VA;37.270637;-79.94155;-5;1;37.270637,-79.94155
23503;Norfolk;VA;36.942947;-76.2547;-5;1;36.942947,-76.2547
22229;Arlington;VA;38.880811;-77.11295;-5;1;38.880811,-77.11295
22230;Arlington;VA;38.87972;-77.110817;-5;1;38.87972,-77.110817
24218;Ben Hur;VA;36.733931;-83.0635;-5;1;36.733931,-83.0635
22657;Strasburg;VA;39.00127;-78.36485;-5;1;39.00127,-78.36485
24079;Copper Hill;VA;37.043459;-80.14868;-5;1;37.043459,-80.14868
24202;Bristol;VA;36.645419;-82.18137;-5;1;36.645419,-82.18137
22580;Woodford;VA;38.095772;-77.44404;-5;1;38.095772,-77.44404
22336;Alexandria;VA;38.815762;-77.09005;-5;1;38.815762,-77.09005
23450;Virginia Beach;VA;36.844004;-76.12036;-5;1;36.844004,-76.12036
23359;Hallwood;VA;37.876357;-75.59686;-5;1;37.876357,-75.59686
23324;Chesapeake;VA;36.805717;-76.27126;-5;1;36.805717,-76.27126
24251;Gate City;VA;36.642027;-82.58685;-5;1;36.642027,-82.58685
22246;Arlington;VA;38.880811;-77.11295;-5;1;38.880811,-77.11295
24045;Roanoke;VA;37.268618;-79.940655;-5;1;37.268618,-79.940655
24176;Union Hall;VA;37.024494;-79.69241;-5;1;37.024494,-79.69241
24068;Christiansburg;VA;37.154804;-80.418396;-5;1;37.154804,-80.418396
22831;Hinton;VA;38.584516;-79.04328;-5;1;38.584516,-79.04328
22936;Earlysville;VA;38.150083;-78.47627;-5;1;38.150083,-78.47627
23235;Richmond;VA;37.522514;-77.56565;-5;1;37.522514,-77.56565
24219;Big Stone Gap;VA;36.851953;-82.77056;-5;1;36.851953,-82.77056
22957;Montpelier Station;VA;38.221405;-78.19026;-5;1;38.221405,-78.19026
22320;Alexandria;VA;38.804413;-77.046699;-5;1;38.804413,-77.046699
24363;Mouth Of Wilson;VA;36.597486;-81.37604;-5;1;36.597486,-81.37604
24477;Stuarts Draft;VA;38.01473;-79.02733;-5;1;38.01473,-79.02733
24571;Lynch Station;VA;37.133274;-79.37324;-5;1;37.133274,-79.37324
24612;Doran;VA;37.091572;-81.84119;-5;1;37.091572,-81.84119
22581;Zacata;VA;38.121793;-76.79025;-5;1;38.121793,-76.79025
20121;Centreville;VA;38.82571;-77.43964;-5;1;38.82571,-77.43964
22827;Elkton;VA;38.404364;-78.62907;-5;1;38.404364,-78.62907
23038;Columbia;VA;37.758949;-78.14009;-5;1;37.758949,-78.14009
23357;Greenbush;VA;37.754497;-75.67974;-5;1;37.754497,-75.67974
22718;Elkwood;VA;38.493501;-77.82067;-5;1;38.493501,-77.82067
24040;Roanoke;VA;37.274175;-79.95786;-5;1;37.274175,-79.95786
23866;Ivor;VA;36.907991;-76.89025;-5;1;36.907991,-76.89025
23407;Mappsville;VA;37.848467;-75.55559;-5;1;37.848467,-75.55559
24245;Dungannon;VA;36.844539;-82.49147;-5;1;36.844539,-82.49147
24343;Hillsville;VA;36.750353;-80.68706;-5;1;36.750353,-80.68706
24658;Wolford;VA;37.287992;-82.027408;-5;1;37.287992,-82.027408
23889;Warfield;VA;36.912369;-77.75239;-5;1;36.912369,-77.75239
22638;Winchester;VA;39.236944;-78.288465;-5;1;39.236944,-78.288465
20137;Broad Run;VA;38.810629;-77.7057;-5;1;38.810629,-77.7057
23868;Lawrenceville;VA;36.722176;-77.81269;-5;1;36.722176,-77.81269
24340;Glade Spring;VA;36.772376;-81.7742;-5;1;36.772376,-81.7742
24483;Vesuvius;VA;37.819652;-79.21508;-5;1;37.819652,-79.21508
23269;Richmond;VA;37.524246;-77.493157;-5;1;37.524246,-77.493157
23874;Newsoms;VA;36.610636;-77.10269;-5;1;36.610636,-77.10269
24076;Claudville;VA;36.580514;-80.4332;-5;1;36.580514,-80.4332
22548;Sharps;VA;37.825956;-76.70563;-5;1;37.825956,-76.70563
23138;Port Haywood;VA;37.366838;-76.29577;-5;1;37.366838,-76.29577
22432;Burgess;VA;37.860549;-76.35637;-5;1;37.860549,-76.35637
23803;Petersburg;VA;37.21695;-77.43063;-5;1;37.21695,-77.43063
23242;Richmond;VA;37.531296;-77.416103;-5;1;37.531296,-77.416103
23709;Portsmouth;VA;36.868553;-76.355165;-5;1;36.868553,-76.355165
20135;Bluemont;VA;39.080229;-77.87192;-5;1;39.080229,-77.87192
22314;Alexandria;VA;38.806163;-77.05139;-5;1;38.806163,-77.05139
23347;Eastville;VA;37.353286;-75.94203;-5;1;37.353286,-75.94203
23433;Suffolk;VA;36.906805;-76.49899;-5;1;36.906805,-76.49899
22212;Arlington;VA;38.880811;-77.11295;-5;1;38.880811,-77.11295
23845;Ebony;VA;36.554164;-78.01408;-5;1;36.554164,-78.01408
24445;Hot Springs;VA;37.970734;-79.89283;-5;1;37.970734,-79.89283
24448;Iron Gate;VA;37.797214;-79.79002;-5;1;37.797214,-79.79002
24503;Lynchburg;VA;37.440641;-79.20923;-5;1;37.440641,-79.20923
20185;Upperville;VA;38.992978;-77.879855;-5;1;38.992978,-77.879855
22181;Vienna;VA;38.896361;-77.29102;-5;1;38.896361,-77.29102
22843;Mount Solon;VA;38.337507;-79.11629;-5;1;38.337507,-79.11629
22849;Shenandoah;VA;38.49696;-78.61997;-5;1;38.49696,-78.61997
22514;Milford;VA;37.988674;-77.29047;-5;1;37.988674,-77.29047
20151;Chantilly;VA;38.889111;-77.4363;-5;1;38.889111,-77.4363
20163;Sterling;VA;39.085309;-77.645224;-5;1;39.085309,-77.645224
22211;Ft Myer;VA;38.878215;-77.06845;-5;1;38.878215,-77.06845
24487;Williamsville;VA;38.197757;-79.57766;-5;1;38.197757,-79.57766
23186;Williamsburg;VA;37.270994;-76.71722;-5;1;37.270994,-76.71722
24037;Roanoke;VA;37.274175;-79.95786;-5;1;37.274175,-79.95786
22430;Brooke;VA;38.385704;-77.374292;-5;1;38.385704,-77.374292
23190;Woods Cross Roads;VA;37.482039;-76.636154;-5;1;37.482039,-76.636154
20148;Ashburn;VA;39.020637;-77.52276;-5;1;39.020637,-77.52276
24572;Madison Heights;VA;37.461272;-79.09364;-5;1;37.461272,-79.09364
22206;Arlington;VA;38.843466;-77.08973;-5;1;38.843466,-77.08973
22644;Maurertown;VA;38.944011;-78.48125;-5;1;38.944011,-78.48125
24216;Appalachia;VA;36.919476;-82.78974;-5;1;36.919476,-82.78974
24580;Nelson;VA;36.589704;-78.66151;-5;1;36.589704,-78.66151
22040;Falls Church;VA;38.884177;-77.171752;-5;1;38.884177,-77.171752
22711;Banco;VA;38.476275;-78.2729;-5;1;38.476275,-78.2729
22651;Front Royal;VA;38.947215;-78.213304;-5;1;38.947215,-78.213304
24274;Pound;VA;37.126639;-82.59599;-5;1;37.126639,-82.59599
22102;McLean;VA;38.938664;-77.22196;-5;1;38.938664,-77.22196
22821;Dayton;VA;38.436873;-78.99039;-5;1;38.436873,-78.99039
24177;Vesta;VA;36.724064;-80.35806;-5;1;36.724064,-80.35806
24282;Saint Charles;VA;36.805965;-83.05467;-5;1;36.805965,-83.05467
23293;Richmond;VA;37.524246;-77.493157;-5;1;37.524246,-77.493157
24086;Eggleston;VA;37.287326;-80.62194;-5;1;37.287326,-80.62194
24460;Millboro;VA;38.015153;-79.65065;-5;1;38.015153,-79.65065
22227;Arlington;VA;38.880811;-77.11295;-5;1;38.880811,-77.11295
23068;Hallieford;VA;37.492529;-76.33636;-5;1;37.492529,-76.33636
23147;Ruthville;VA;37.37956;-77.034752;-5;1;37.37956,-77.034752
23604;Fort Eustis;VA;37.144943;-76.58677;-5;1;37.144943,-76.58677
24604;Bishop;VA;37.201022;-81.53963;-5;1;37.201022,-81.53963
23085;King And Queen Court Hous;VA;37.711368;-76.85843;-5;1;37.711368,-76.85843
23501;Norfolk;VA;36.895911;-76.208521;-5;1;36.895911,-76.208521
23004;Arvonia;VA;37.673369;-78.38899;-5;1;37.673369,-78.38899
24012;Roanoke;VA;37.305769;-79.92767;-5;1;37.305769,-79.92767
23221;Richmond;VA;37.557626;-77.48844;-5;1;37.557626,-77.48844
23093;Louisa;VA;37.995103;-78.04612;-5;1;37.995103,-78.04612
24544;Danville;VA;36.592679;-79.410983;-5;1;36.592679,-79.410983
20104;Dulles;VA;39.085309;-77.645224;-5;1;39.085309,-77.645224
23665;Hampton;VA;37.098317;-76.4196;-5;1;37.098317,-76.4196
22627;Flint Hill;VA;38.765004;-78.0948;-5;1;38.765004,-78.0948
22709;Aroda;VA;38.312548;-78.23622;-5;1;38.312548,-78.23622
23149;Saluda;VA;37.5787;-76.60916;-5;1;37.5787,-76.60916
23840;Dewitt;VA;37.066833;-77.6675;-5;1;37.066833,-77.6675
23856;Freeman;VA;36.776189;-77.71289;-5;1;36.776189,-77.71289
22507;Lively;VA;37.762848;-76.49749;-5;1;37.762848,-76.49749
22902;Charlottesville;VA;38.00847;-78.47803;-5;1;38.00847,-78.47803
24430;Craigsville;VA;38.085244;-79.36209;-5;1;38.085244,-79.36209
24360;Max Meadows;VA;36.933981;-80.92897;-5;1;36.933981,-80.92897
24469;New Hope;VA;38.179715;-79.141332;-5;1;38.179715,-79.141332
22847;Quicksburg;VA;38.704494;-78.70088;-5;1;38.704494,-78.70088
22844;New Market;VA;38.652274;-78.66417;-5;1;38.652274,-78.66417
22538;Rappahannock Academy;VA;38.22172;-77.26648;-5;1;38.22172,-77.26648
22722;Haywood;VA;38.452043;-78.24197;-5;1;38.452043,-78.24197
23806;Petersburg;VA;37.204765;-77.392784;-5;1;37.204765,-77.392784
20190;Reston;VA;38.959673;-77.3462;-5;1;38.959673,-77.3462
20198;The Plains;VA;38.889848;-77.75907;-5;1;38.889848,-77.75907
23520;Norfolk;VA;36.931166;-76.23972;-5;1;36.931166,-76.23972
24554;Gladys;VA;37.142894;-79.05412;-5;1;37.142894,-79.05412
20110;Manassas;VA;38.752269;-77.47694;-5;1;38.752269,-77.47694
24325;Dugspur;VA;36.801489;-80.60492;-5;1;36.801489,-80.60492
24479;Swoope;VA;38.151767;-79.21998;-5;1;38.151767,-79.21998
22473;Heathsville;VA;37.892668;-76.36307;-5;1;37.892668,-76.36307
24104;Huddleston;VA;37.107479;-79.53046;-5;1;37.107479,-79.53046
20175;Leesburg;VA;39.080037;-77.58025;-5;1;39.080037,-77.58025
22304;Alexandria;VA;38.813013;-77.11667;-5;1;38.813013,-77.11667
23836;Chester;VA;37.343005;-77.34604;-5;1;37.343005,-77.34604
22199;Lorton;VA;38.831813;-77.288755;-5;1;38.831813,-77.288755
22530;Ophelia;VA;37.90938;-76.293436;-5;1;37.90938,-76.293436
23846;Elberon;VA;37.064244;-76.82637;-5;1;37.064244,-76.82637
24606;Boissevain;VA;37.28526;-81.38993;-5;1;37.28526,-81.38993
24215;Andover;VA;36.921924;-82.79644;-5;1;36.921924,-82.79644
24569;Long Island;VA;37.041512;-79.1278;-5;1;37.041512,-79.1278
24614;Grundy;VA;37.296213;-82.05775;-5;1;37.296213,-82.05775
22544;Rollins Fork;VA;38.271077;-77.17261;-5;1;38.271077,-77.17261
22305;Alexandria;VA;38.836779;-77.06418;-5;1;38.836779,-77.06418
22641;Strasburg;VA;39.076317;-78.39617;-5;1;39.076317,-78.39617
22038;Fairfax;VA;38.852849;-77.30199;-5;1;38.852849,-77.30199
23898;Zuni;VA;36.836422999999996;-76.83731;-5;1;36.836423,-76.83731
22118;Merrifield;VA;38.831813;-77.288755;-5;1;38.831813,-77.288755
22204;Arlington;VA;38.860247;-77.09627;-5;1;38.860247,-77.09627
22875;Luray;VA;38.665568;-78.466716;-5;1;38.665568,-78.466716
23976;Wylliesburg;VA;36.848612;-78.59064;-5;1;36.848612,-78.59064
24517;Altavista;VA;37.127543;-79.27409;-5;1;37.127543,-79.27409
24656;Vansant;VA;37.198005;-82.12193;-5;1;37.198005,-82.12193
23130;Onemo;VA;37.405038;-76.27785;-5;1;37.405038,-76.27785
24230;Coeburn;VA;36.952634;-82.46657;-5;1;36.952634,-82.46657
24438;Glen Wilton;VA;37.555083;-79.786151;-5;1;37.555083,-79.786151
22848;Pleasant Valley;VA;38.384681;-78.891422;-5;1;38.384681,-78.891422
23066;Gwynn;VA;37.501358;-76.28453;-5;1;37.501358,-76.28453
22623;Chester Gap;VA;38.853733;-78.141239;-5;1;38.853733,-78.141239
23974;Victoria;VA;36.987595;-78.23285;-5;1;36.987595,-78.23285
24628;Maxie;VA;37.308652;-82.18593;-5;1;37.308652,-82.18593
22009;Burke;VA;38.831813;-77.288755;-5;1;38.831813,-77.288755
23059;Glen Allen;VA;37.686152;-77.53651;-5;1;37.686152,-77.53651
23274;Richmond;VA;37.524246;-77.493157;-5;1;37.524246,-77.493157
23502;Norfolk;VA;36.855247;-76.21233;-5;1;36.855247,-76.21233
24457;Low Moor;VA;37.802424;-79.86351;-5;1;37.802424,-79.86351
23220;Richmond;VA;37.549396;-77.45739;-5;1;37.549396,-77.45739
22733;Rapidan;VA;38.324175;-78.05877;-5;1;38.324175,-78.05877
23229;Richmond;VA;37.593546;-77.56271;-5;1;37.593546,-77.56271
23303;Atlantic;VA;37.892445;-75.51107;-5;1;37.892445,-75.51107
24458;McDowell;VA;38.322663;-79.54418;-5;1;38.322663,-79.54418
22303;Alexandria;VA;38.792863;-77.07964;-5;1;38.792863,-77.07964
23002;Amelia Court House;VA;37.338511;-77.95893;-5;1;37.338511,-77.95893
24111;McCoy;VA;37.174227;-80.395698;-5;1;37.174227,-80.395698
22968;Ruckersville;VA;38.233717;-78.41009;-5;1;38.233717,-78.41009
23291;Richmond;VA;37.524246;-77.493157;-5;1;37.524246,-77.493157
23255;Richmond;VA;37.531296;-77.416103;-5;1;37.531296,-77.416103
23286;Richmond;VA;37.524246;-77.493157;-5;1;37.524246,-77.493157
24541;Danville;VA;36.581085;-79.45027;-5;1;36.581085,-79.45027
22924;Batesville;VA;38.000289;-78.72662;-5;1;38.000289,-78.72662
23009;Aylett;VA;37.790757;-77.17553;-5;1;37.790757,-77.17553
22643;Markham;VA;38.905106;-77.98948;-5;1;38.905106,-77.98948
23109;Mathews;VA;37.43704;-76.30724;-5;1;37.43704,-76.30724
22482;Kilmarnock;VA;37.733327;-76.34389;-5;1;37.733327,-76.34389
23079;Jamaica;VA;37.748645;-76.66735;-5;1;37.748645,-76.66735
24061;Blacksburg;VA;37.179115;-80.351482;-5;1;37.179115,-80.351482
23083;Jetersville;VA;37.303726;-78.11349;-5;1;37.303726,-78.11349
23437;Suffolk;VA;36.642645;-76.82272;-5;1;36.642645,-76.82272
23054;Fife;VA;37.733844;-77.888082;-5;1;37.733844,-77.888082
23285;Richmond;VA;37.524246;-77.493157;-5;1;37.524246,-77.493157
23017;Bellamy;VA;37.418242;-76.508402;-5;1;37.418242,-76.508402
22321;Alexandria;VA;38.831813;-77.288755;-5;1;38.831813,-77.288755
23031;Christchurch;VA;37.598391;-76.447551;-5;1;37.598391,-76.447551
22119;Merrifield;VA;38.831813;-77.288755;-5;1;38.831813,-77.288755
23606;Newport News;VA;37.078196;-76.49446;-5;1;37.078196,-76.49446
22726;Lignum;VA;38.411845;-77.82208;-5;1;38.411845,-77.82208
24333;Galax;VA;36.649548;-80.92683;-5;1;36.649548,-80.92683
23160;State Farm;VA;37.733844;-77.888082;-5;1;37.733844,-77.888082
23015;Beaverdam;VA;37.931011;-77.64296;-5;1;37.931011,-77.64296
22436;Caret;VA;38.069014;-77.09611;-5;1;38.069014,-77.09611
23380;Exmore;VA;37.529341;-75.816851;-5;1;37.529341,-75.816851
20171;Herndon;VA;38.931479;-77.40085;-5;1;38.931479,-77.40085
24350;Ivanhoe;VA;36.809933;-80.99526;-5;1;36.809933,-80.99526
22035;Fairfax;VA;38.855715000000004;-77.361633;-5;1;38.855715,-77.361633
23963;Red House;VA;37.197072;-78.81694;-5;1;37.197072,-78.81694
23043;Deltaville;VA;37.550168;-76.34327;-5;1;37.550168,-76.34327
23884;Sussex;VA;36.945667;-77.253913;-5;1;36.945667,-77.253913
22504;Laneview;VA;37.763552;-76.72961;-5;1;37.763552,-76.72961
23105;Mannboro;VA;37.345032;-77.944868;-5;1;37.345032,-77.944868
22948;Locust Dale;VA;38.349795;-78.11747;-5;1;38.349795,-78.11747
23148;Saint Stephens Church;VA;37.837177;-77.05555;-5;1;37.837177,-77.05555
24031;Roanoke;VA;37.274175;-79.95786;-5;1;37.274175,-79.95786
20187;Warrenton;VA;38.735202;-77.73717;-5;1;38.735202,-77.73717
24328;Fancy Gap;VA;36.659171;-80.70387;-5;1;36.659171,-80.70387
22570;Village;VA;37.947224;-76.615358;-5;1;37.947224,-76.615358
22642;Linden;VA;38.932178;-78.06051;-5;1;38.932178,-78.06051
23459;Virginia Beach;VA;36.926647;-76.02058;-5;1;36.926647,-76.02058
23708;Portsmouth;VA;36.846562;-76.30803;-5;1;36.846562,-76.30803
20124;Clifton;VA;38.797424;-77.39237;-5;1;38.797424,-77.39237
24558;Halifax;VA;36.774635;-78.93426;-5;1;36.774635,-78.93426
22509;Loretto;VA;38.104829;-77.0743;-5;1;38.104829,-77.0743
23930;Crewe;VA;37.173493;-78.11236;-5;1;37.173493,-78.11236
22041;Falls Church;VA;38.849136;-77.14081;-5;1;38.849136,-77.14081
23056;Foster;VA;37.383629;-76.36167;-5;1;37.383629,-76.36167
24003;Roanoke;VA;37.274175;-79.95786;-5;1;37.274175,-79.95786
23358;Hacksneck;VA;37.635833;-75.86849;-5;1;37.635833,-75.86849
24244;Duffield;VA;36.70122;-82.79538;-5;1;36.70122,-82.79538
24506;Lynchburg;VA;37.381692;-79.161046;-5;1;37.381692,-79.161046
22524;Mount Holly;VA;38.118186;-76.680504;-5;1;38.118186,-76.680504
24091;Floyd;VA;36.910051;-80.30871;-5;1;36.910051,-80.30871
22909;Charlottesville;VA;38.024474;-78.448214;-5;1;38.024474,-78.448214
20149;Ashburn;VA;39.085309;-77.645224;-5;1;39.085309,-77.645224
23507;Norfolk;VA;36.864047;-76.29947;-5;1;36.864047,-76.29947
24378;Trout Dale;VA;36.684567;-81.43411;-5;1;36.684567,-81.43411
23944;Kenbridge;VA;36.925375;-78.11767;-5;1;36.925375,-78.11767
20116;Marshall;VA;38.853723;-77.860127;-5;1;38.853723,-77.860127
23414;Nelsonia;VA;37.816896;-75.583227;-5;1;37.816896,-75.583227
20188;Warrenton;VA;38.765619;-77.820293;-5;1;38.765619,-77.820293
22103;West Mclean;VA;38.831813;-77.288755;-5;1;38.831813,-77.288755
20102;Dulles;VA;39.085309;-77.645224;-5;1;39.085309,-77.645224
22526;Ninde;VA;38.271077;-77.17261;-5;1;38.271077,-77.17261
23266;Richmond;VA;37.567896;-77.528308;-5;1;37.567896,-77.528308
23801;Fort Lee;VA;37.241173;-77.34845;-5;1;37.241173,-77.34845
22560;Tappahannock;VA;37.916172;-76.90656;-5;1;37.916172,-76.90656
22812;Bridgewater;VA;38.398049;-79.00071;-5;1;38.398049,-79.00071
24256;Haysi;VA;37.213189;-82.29759;-5;1;37.213189,-82.29759
24285;Stonega;VA;36.953228;-82.79025;-5;1;36.953228,-82.79025
22034;Fairfax;VA;38.831813;-77.288755;-5;1;38.831813,-77.288755
23704;Portsmouth;VA;36.830748;-76.31369;-5;1;36.830748,-76.31369
22315;Alexandria;VA;38.757924;-77.15284;-5;1;38.757924,-77.15284
22442;Coles Point;VA;38.121793;-76.79025;-5;1;38.121793,-76.79025
23129;Oilville;VA;37.698646;-77.77111;-5;1;37.698646,-77.77111
24085;Eagle Rock;VA;37.671394;-79.81681;-5;1;37.671394,-79.81681
22203;Arlington;VA;38.874979;-77.11455;-5;1;38.874979,-77.11455
23292;Richmond;VA;37.524246;-77.493157;-5;1;37.524246,-77.493157
24105;Indian Valley;VA;36.901524;-80.5936;-5;1;36.901524,-80.5936
24468;Mustoe;VA;38.385967;-79.559157;-5;1;38.385967,-79.559157
24631;Oakwood;VA;37.223011;-82.00538;-5;1;37.223011,-82.00538
24412;Bacova;VA;38.054111;-79.84575;-5;1;38.054111,-79.84575
20139;Casanova;VA;38.651558;-77.70361;-5;1;38.651558,-77.70361
24072;Check;VA;37.040036;-80.2167;-5;1;37.040036,-80.2167
24237;Dante;VA;37.001752;-82.28089;-5;1;37.001752,-82.28089
24029;Roanoke;VA;37.274175;-79.95786;-5;1;37.274175,-79.95786
24210;Abingdon;VA;36.728639;-82.00845;-5;1;36.728639,-82.00845
24065;Boones Mill;VA;37.116716;-79.95528;-5;1;37.116716,-79.95528
23924;Chase City;VA;36.806422;-78.46048;-5;1;36.806422,-78.46048
20184;Upperville;VA;38.997904;-77.87487;-5;1;38.997904,-77.87487
22191;Woodbridge;VA;38.63275;-77.26786;-5;1;38.63275,-77.26786
22093;Ashburn;VA;39.085309;-77.645224;-5;1;39.085309,-77.645224
22865;Luray;VA;38.65845;-78.426788;-5;1;38.65845,-78.426788
22945;Ivy;VA;38.065383;-78.595831;-5;1;38.065383,-78.595831
23089;Lanexa;VA;37.435153;-76.90719;-5;1;37.435153,-76.90719
23201;Richmond;VA;37.541106;-77.431825;-5;1;37.541106,-77.431825
22081;Merrifield;VA;38.873861;-77.234454;-5;1;38.873861,-77.234454
23304;Battery Park;VA;36.99497;-76.56901;-5;1;36.99497,-76.56901
23529;Norfolk;VA;36.931166;-76.23972;-5;1;36.931166,-76.23972
24562;Howardsville;VA;37.715293;-78.64175;-5;1;37.715293,-78.64175
20117;Middleburg;VA;38.983902;-77.74903;-5;1;38.983902,-77.74903
20155;Gainesville;VA;38.803732;-77.62404;-5;1;38.803732,-77.62404
22960;Orange;VA;38.231526;-78.07923;-5;1;38.231526,-78.07923
23843;Dolphin;VA;36.848712;-77.80682;-5;1;36.848712,-77.80682
22664;Woodstock;VA;38.881558;-78.51586;-5;1;38.881558,-78.51586
